title,category,company,location,country,min_salary,max_salary,avg_salary,currency,job_type,work_arrangement,level,date_posted,job_link,source
Infrastructure Developer,Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,66000,96000,81000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/infrastructure-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33467035,founditsg
Changeman Developer,Software/Web development,Encora Technologies Pte Ltd,Singapore,SG,84000,120000,102000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/changeman-developer-encora-technologies-pte-ltd-singapore-33861854,founditsg
Pega lead Business Architect,Architecture,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,84000,180000,132000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/pega-lead-business-architect-tech-aalto-pte-ltd-raffles-link-raffles-place-33467003,founditsg
Enterprise / Application Architect,Architecture,Encora Technologies Pte Ltd,Singapore,SG,96000,120000,108000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/enterprise-application-architect-encora-technologies-pte-ltd-singapore-33861449,founditsg
Release Engineer,Software/Web Development,Helius Technologies Pte Ltd,Singapore,SG,72000,84000,78000,SGD,,,,2025-05-27,https://www.foundit.sg/job/release-engineer-helius-technologies-pte-ltd-singapore-33744690,founditsg
Software Quality Engineer,Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,54000,66000,60000,SGD,,,,2025-05-27,https://www.foundit.sg/job/software-quality-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881549,founditsg
#SGunited Jobs System Engineer,Infra & System,ITCAN Pte Limited,Singapore,SG,66000,73200,69600,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-system-engineer-itcan-pte-limited-singapore-33662487,founditsg
Service Desk,Other,ITCAN Pte Limited,"Singapore, Raffles Link / Raffles Place, Cecil Street",SG,30000,34800,32400,SGD,,,,2025-05-27,https://www.foundit.sg/job/service-desk-itcan-pte-limited-singapore-raffles-link-raffles-place-cecil-street-33662479,founditsg
Infrastructure Management (Chef & Terraform),Infra & System,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,12,12,12,SGD,,,,2025-05-27,https://www.foundit.sg/job/infrastructure-management-chef-terraform-tech-aalto-pte-ltd-raffles-link-raffles-place-33470979,founditsg
Technical Architect,Architecture,ITCAN Pte Limited,Singapore,SG,84000,144000,114000,SGD,,,,2025-05-27,https://www.foundit.sg/job/technical-architect-itcan-pte-limited-singapore-33662825,founditsg
#SGUNITED JOBS Service desk Engineer,Software/Web Development,ITCAN Pte Limited,Singapore,SG,24000,31200,27600,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-service-desk-engineer-itcan-pte-limited-singapore-33662473,founditsg
Software Quality Engineer(Mid),Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,68400,84000,76200,SGD,,,,2025-05-27,https://www.foundit.sg/job/software-quality-engineer-mid-tech-aalto-pte-ltd-raffles-link-raffles-place-33881550,founditsg
Application Development Manager,Other,Capgemini Singapore Pte Ltd,"Marina, Shenton Way",SG,108000,156000,132000,SGD,,,,2025-05-27,https://www.foundit.sg/job/application-development-manager-capgemini-singapore-pte-ltd-marina-shenton-way-33512984,founditsg
Application Development Manager,Other,Capgemini Singapore Pte Ltd,"Shenton Way, Marina",SG,84000,132000,108000,SGD,,,,2025-05-27,https://www.foundit.sg/job/application-development-manager-capgemini-singapore-pte-ltd-shenton-way-marina-33512986,founditsg
.NET Architect,Architecture,Capgemini Singapore Pte Ltd,"Shenton Way, Marina, Tanjong Pagar",SG,84000,156000,120000,SGD,,,,2025-05-27,https://www.foundit.sg/job/net-architect-capgemini-singapore-pte-ltd-shenton-way-marina-tanjong-pagar-33521321,founditsg
IT Infrastructure Engineer,Infra & System,Helius Technologies Pte Ltd,Singapore,SG,54000,60000,57000,SGD,,,,2025-05-27,https://www.foundit.sg/job/it-infrastructure-engineer-helius-technologies-pte-ltd-singapore-33744680,founditsg
Technical Solutions Specialist – Banking and Capital Markets,It consulting & Solutions,Capgemini Singapore Pte Ltd,"Shenton Way, Marina",SG,72000,120000,96000,SGD,,,,2025-05-27,https://www.foundit.sg/job/technical-solutions-specialist-banking-and-capital-markets-capgemini-singapore-pte-ltd-shenton-way-marina-33513049,founditsg
Data Scientist – Big Data,Data & Analytics,Capgemini Singapore Pte Ltd,Marina,SG,78000,132000,105000,SGD,,,,2025-05-27,https://www.foundit.sg/job/data-scientist-big-data-capgemini-singapore-pte-ltd-marina-33521323,founditsg
Technical Infrastructure Project Manager (Permanent Role),Project & Product Management,Helius Technologies Pte Ltd,Singapore,SG,90000,114000,102000,SGD,,,,2025-05-27,https://www.foundit.sg/job/technical-infrastructure-project-manager-permanent-role-helius-technologies-pte-ltd-singapore-33831214,founditsg
ICT Assessment Certified Solution Architect & Software Developer,Architecture,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,84000,180000,132000,SGD,,,,2025-05-27,https://www.foundit.sg/job/ict-assessment-certified-solution-architect-software-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33754350,founditsg
Cloud Data Engineer,Cloud & Devops,Encora Technologies Pte Ltd,Singapore,SG,96000,132000,114000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/cloud-data-engineer-encora-technologies-pte-ltd-singapore-33861446,founditsg
.NET Developer (Backend),Software/Web development,Capgemini Singapore Pte Ltd,"Shenton Way, Raffles Link / Raffles Place, Tanjong Pagar",SG,48000,96000,72000,SGD,,,,2025-05-27,https://www.foundit.sg/job/net-developer-backend-capgemini-singapore-pte-ltd-shenton-way-raffles-link-raffles-place-tanjong-pagar-33521327,founditsg
Contact Center MDE (Market Development Executive),Other,Capgemini Singapore Pte Ltd,Singapore,SG,96000,192000,144000,SGD,,,,2025-05-27,https://www.foundit.sg/job/contact-center-mde-market-development-executive-capgemini-singapore-pte-ltd-singapore-33856318,founditsg
#SGunited Jobs Cluster Manager / Service Desk Team Lead,Other,ITCAN Pte Limited,Singapore,SG,42000,49200,45600,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-cluster-manager-service-desk-team-lead-itcan-pte-limited-singapore-33662676,founditsg
#SGunited Jobs Systems Executive / Electro-Optics,Other,ITCAN Pte Limited,Singapore,SG,36000,44400,40200,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-systems-executive-electro-optics-itcan-pte-limited-singapore-33662655,founditsg
System Engineering,Infra & System,ITCAN Pte Limited,Singapore,SG,42000,48000,45000,SGD,,,,2025-05-27,https://www.foundit.sg/job/system-engineering-itcan-pte-limited-singapore-33662483,founditsg
Pega Lead System Architect,Architecture,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,84000,180000,132000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/pega-lead-system-architect-tech-aalto-pte-ltd-raffles-link-raffles-place-33466988,founditsg
Data Solutions Architect,Architecture,Capgemini Singapore Pte Ltd,Marina,SG,120000,216000,168000,SGD,,,,2025-05-27,https://www.foundit.sg/job/data-solutions-architect-capgemini-singapore-pte-ltd-marina-33521325,founditsg
"#SGunited Jobs Infrastructure Engineer, Systems",Infra & System,ITCAN Pte Limited,Singapore,SG,72000,81600,76800,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-infrastructure-engineer-systems-itcan-pte-limited-singapore-33662486,founditsg
Cloud Developer,Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,72000,156000,114000,SGD,,,,2025-05-27,https://www.foundit.sg/job/cloud-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881547,founditsg
SAP Analytics Leader (SAP HANA data modeling),SAP/ERP/CRM,Capgemini Singapore Pte Ltd,Singapore,SG,96000,180000,138000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sap-analytics-leader-sap-hana-data-modeling-capgemini-singapore-pte-ltd-singapore-33856322,founditsg
Technical Services Manager (Software Industry),Software/Web development,Triton AI Pte Ltd,Anson,SG,144000,192000,168000,SGD,,,,2025-05-27,https://www.foundit.sg/job/technical-services-manager-software-industry-triton-ai-pte-ltd-anson-33820086,founditsg
Golang Developer,Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,66000,156000,111000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/golang-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881542,founditsg
Developer,Software/Web development,Encora Technologies Pte Ltd,Singapore,SG,60000,96000,78000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/developer-encora-technologies-pte-ltd-singapore-33861443,founditsg
System Engineer,Infra & System,ITCAN Pte Limited,Singapore,SG,42000,66000,54000,SGD,,,,2025-05-27,https://www.foundit.sg/job/system-engineer-itcan-pte-limited-singapore-33662668,founditsg
Network Service Manager,Network,Helius Technologies Pte Ltd,Singapore,SG,102000,120000,111000,SGD,,,,2025-05-27,https://www.foundit.sg/job/network-service-manager-helius-technologies-pte-ltd-singapore-33836904,founditsg
Gen AI Data Scientist,Data & Analytics,Encora Technologies Pte Ltd,Singapore,SG,96000,132000,114000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/gen-ai-data-scientist-encora-technologies-pte-ltd-singapore-33861441,founditsg
Cloud Systems Engineer (PERMANENT ROLE),Infra & System,Helius Technologies Pte Ltd,Singapore,SG,48000,72000,60000,SGD,,,,2025-05-27,https://www.foundit.sg/job/cloud-systems-engineer-permanent-role-helius-technologies-pte-ltd-singapore-33831212,founditsg
Senior Systems Engineer (CCTV),Infra & System,ITCAN Pte Limited,Singapore,SG,72000,84000,78000,SGD,,,,2025-05-27,https://www.foundit.sg/job/senior-systems-engineer-cctv-itcan-pte-limited-singapore-33662824,founditsg
System Engineer,Infra & System,Helius Technologies Pte Ltd,Singapore,SG,42000,66000,54000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/system-engineer-helius-technologies-pte-ltd-singapore-33836898,founditsg
Sales Account Manager,Other,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,60000,144000,102000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sales-account-manager-tech-aalto-pte-ltd-raffles-link-raffles-place-33754352,founditsg
Account Manager (Financial Service),Other,Capgemini Singapore Pte Ltd,"Shenton Way, Marina",SG,96000,180000,138000,SGD,,,,2025-05-27,https://www.foundit.sg/job/account-manager-financial-service-capgemini-singapore-pte-ltd-shenton-way-marina-33521144,founditsg
Scrum Master-Private Banking Domain,Project & Product Management,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,84000,132000,108000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/scrum-master-private-banking-domain-tech-aalto-pte-ltd-raffles-link-raffles-place-33881544,founditsg
Release Engineer,Software/Web Development,Helius Technologies Pte Ltd,Singapore,SG,78000,90000,84000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/release-engineer-helius-technologies-pte-ltd-singapore-33744691,founditsg
ACI Engineer Cisco Application Centric Infrastructure,Infra & System,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,66000,108000,87000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/aci-engineer-cisco-application-centric-infrastructure-tech-aalto-pte-ltd-raffles-link-raffles-place-33467024,founditsg
Service Delivery Manager,Other,Capgemini Singapore Pte Ltd,"Shenton Way, Tanjong Pagar, Raffles Link / Raffles Place",SG,72000,144000,108000,SGD,,,,2025-05-27,https://www.foundit.sg/job/service-delivery-manager-capgemini-singapore-pte-ltd-shenton-way-tanjong-pagar-raffles-link-raffles-place-33513005,founditsg
Compliance - KYC Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,108000,120000,114000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/compliance-kyc-analyst-helius-technologies-pte-ltd-singapore-33744710,founditsg
Software Quality Engineer(Senior),Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,86400,108000,97200,SGD,,,,2025-05-27,https://www.foundit.sg/job/software-quality-engineer-senior-tech-aalto-pte-ltd-raffles-link-raffles-place-33881551,founditsg
Developer,Software/Web development,Encora Technologies Pte Ltd,Singapore,SG,96000,114000,105000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/developer-encora-technologies-pte-ltd-singapore-33861448,founditsg
Cloud Developer,Software/Web development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,90000,105600,97800,SGD,,,,2025-05-27,https://www.foundit.sg/job/cloud-developer-tech-aalto-pte-ltd-raffles-link-raffles-place-33881545,founditsg
Account Cybersecurity Program Manager,Project & Product Management,Capgemini Singapore Pte Ltd,Singapore,SG,108000,180000,144000,SGD,,,,2025-05-27,https://www.foundit.sg/job/account-cybersecurity-program-manager-capgemini-singapore-pte-ltd-singapore-33856319,founditsg
Solution Architect,Architecture,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,108000,138000,123000,SGD,,,,2025-05-27,https://www.foundit.sg/job/solution-architect-tech-aalto-pte-ltd-raffles-link-raffles-place-33881548,founditsg
Functional Business Analyst,Data & Analytics,Encora Technologies Pte Ltd,Singapore,SG,108000,132000,120000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/functional-business-analyst-encora-technologies-pte-ltd-singapore-33861857,founditsg
Salesforce Solution Architect,Architecture,Capgemini Singapore Pte Ltd,Singapore,SG,120000,240000,180000,SGD,,,,2025-05-27,https://www.foundit.sg/job/salesforce-solution-architect-capgemini-singapore-pte-ltd-singapore-33856441,founditsg
System Analyst,Data & Analytics,Encora Technologies Pte Ltd,Singapore,SG,96000,120000,108000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/system-analyst-encora-technologies-pte-ltd-singapore-33861859,founditsg
Senior Data Engineer (Informatica and MS Fabric),Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,78000,90000,84000,SGD,,,,2025-05-27,https://www.foundit.sg/job/senior-data-engineer-informatica-and-ms-fabric-helius-technologies-pte-ltd-singapore-33744701,founditsg
Automation Tester (Tosca or Selenium),Quality Assurance & Testing,Capgemini Singapore Pte Ltd,Marina,SG,72000,108000,90000,SGD,,,,2025-05-27,https://www.foundit.sg/job/automation-tester-tosca-or-selenium-capgemini-singapore-pte-ltd-marina-33521143,founditsg
Technical Writer Business Analyst,Data & Analytics,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,84000,180000,132000,SGD,,,,2025-05-27,https://www.foundit.sg/job/technical-writer-business-analyst-tech-aalto-pte-ltd-raffles-link-raffles-place-33763830,founditsg
Calypso Application Support Programmer,Software/Web development,Capgemini Singapore Pte Ltd,"Shenton Way, Marina",SG,84000,132000,108000,SGD,,,,2025-05-27,https://www.foundit.sg/job/calypso-application-support-programmer-capgemini-singapore-pte-ltd-shenton-way-marina-33513023,founditsg
Junior Data Engineer (Fresh Grad),Data & Analytics,Capgemini Singapore Pte Ltd,Singapore,SG,52800,52800,52800,SGD,,,,2025-05-27,https://www.foundit.sg/job/junior-data-engineer-fresh-grad-capgemini-singapore-pte-ltd-singapore-33856317,founditsg
L1 / L2 Desktop Support Engineer,Technical Support,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,31200,33600,32400,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/l1-l2-desktop-support-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33467050,founditsg
Data Centre On-site Support Engineer,Technical Support,Encora Technologies Pte Ltd,Singapore,SG,48000,72000,60000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/data-centre-on-site-support-engineer-encora-technologies-pte-ltd-singapore-33861445,founditsg
Admin Assistant / Project coordinator- (URGENT HIRING),Other,ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street",SG,24000,42000,33000,SGD,,,,2025-05-27,https://www.foundit.sg/job/admin-assistant-project-coordinator-urgent-hiring-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33662252,founditsg
Admin Executive,Other,ITCAN Pte Limited,Singapore,SG,31200,42000,36600,SGD,,,,2025-05-27,https://www.foundit.sg/job/admin-executive-itcan-pte-limited-singapore-33662844,founditsg
Business Analyst,Data & Analytics,Encora Technologies Pte Ltd,Singapore,SG,84000,102000,93000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/business-analyst-encora-technologies-pte-ltd-singapore-33861447,founditsg
Devops Engineer,Cloud & Devops,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,84000,180000,132000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/devops-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33466947,founditsg
System Engineer,Infra & System,ITCAN Pte Limited,"Raffles Link / Raffles Place, Cecil Street",SG,42000,66000,54000,SGD,,,,2025-05-27,https://www.foundit.sg/job/system-engineer-itcan-pte-limited-raffles-link-raffles-place-cecil-street-33662247,founditsg
Calypso Developer Engineer,Software/Web development,Capgemini Singapore Pte Ltd,Singapore,SG,84000,120000,102000,SGD,,,,2025-05-27,https://www.foundit.sg/job/calypso-developer-engineer-capgemini-singapore-pte-ltd-singapore-33856442,founditsg
System Engineer (CCTV),Infra & System,ITCAN Pte Limited,Singapore,SG,48000,54000,51000,SGD,,,,2025-05-27,https://www.foundit.sg/job/system-engineer-cctv-itcan-pte-limited-singapore-33662811,founditsg
#SGunited Jobs Cloud Engineer,Cloud & Devops,ITCAN Pte Limited,Singapore,SG,72000,90000,81000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-cloud-engineer-itcan-pte-limited-singapore-33662662,founditsg
PMO Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,42000,48000,45000,SGD,,,,2025-05-27,https://www.foundit.sg/job/pmo-analyst-helius-technologies-pte-ltd-singapore-33744708,founditsg
Infrastructure Automation Engineer,Infra & System,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,72000,102000,87000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/infrastructure-automation-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-33467012,founditsg
#SGunited Jobs Associate Engineer / IT Admin / Project Admin,Software/Web Development,ITCAN Pte Limited,Singapore,SG,36000,42000,39000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-associate-engineer-it-admin-project-admin-itcan-pte-limited-singapore-33662663,founditsg
System Engineer (EUC & Network),Network,Triton AI Pte Ltd,Anson,SG,60000,78000,69000,SGD,,,,2025-05-27,https://www.foundit.sg/job/system-engineer-euc-network-triton-ai-pte-ltd-anson-33820074,founditsg
DevOps- SRE Engineer,Cloud & Devops,Helius Technologies Pte Ltd,Singapore,SG,90000,108000,99000,SGD,,,,2025-05-27,https://www.foundit.sg/job/devops-sre-engineer-helius-technologies-pte-ltd-singapore-33831206,founditsg
#SGUNITED JOBS - Service Desk Engineer (IT Remote Support),Software/Web Development,ITCAN Pte Limited,Singapore,SG,24000,42000,33000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sgunited-jobs-service-desk-engineer-it-remote-support-itcan-pte-limited-singapore-33662248,founditsg
Application Administrator- IBM TM1,Infra & System,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,60000,120000,90000,SGD,,,,2025-05-27,https://www.foundit.sg/job/application-administrator-ibm-tm1-tech-aalto-pte-ltd-raffles-link-raffles-place-33881546,founditsg
Production Support / Application Support,Other,Helius Technologies Pte Ltd,Singapore,SG,42000,51600,46800,SGD,,,,2025-05-27,https://www.foundit.sg/job/production-support-application-support-helius-technologies-pte-ltd-singapore-33836901,founditsg
Senior Java Developer with Big Data Experience,Software/Web development,Capgemini Singapore Pte Ltd,Singapore,SG,96000,144000,120000,SGD,,,,2025-05-27,https://www.foundit.sg/job/senior-java-developer-with-big-data-experience-capgemini-singapore-pte-ltd-singapore-33856320,founditsg
Full Stack Java Developer,Software/Web development,Capgemini Singapore Pte Ltd,Marina,SG,72000,108000,90000,SGD,,,,2025-05-27,https://www.foundit.sg/job/full-stack-java-developer-capgemini-singapore-pte-ltd-marina-33521146,founditsg
Cloud Devops Engineer,Cloud & Devops,ITCAN Pte Limited,Singapore,SG,66000,96000,81000,SGD,,,,2025-05-27,https://www.foundit.sg/job/cloud-devops-engineer-itcan-pte-limited-singapore-33662763,founditsg
IT Business Analyst – Front Office / Post-Trade Systems,Data & Analytics,Capgemini Singapore Pte Ltd,"Shenton Way, Marina",SG,84000,132000,108000,SGD,,,,2025-05-27,https://www.foundit.sg/job/it-business-analyst-front-office-post-trade-systems-capgemini-singapore-pte-ltd-shenton-way-marina-33513039,founditsg
Machine Learning Ops Solution Architect,Architecture,Capgemini Singapore Pte Ltd,Marina,SG,120000,228000,174000,SGD,,,,2025-05-27,https://www.foundit.sg/job/machine-learning-ops-solution-architect-capgemini-singapore-pte-ltd-marina-33521328,founditsg
DevOps Engineer,Cloud & Devops,Capgemini Singapore Pte Ltd,"Shenton Way, Raffles Link / Raffles Place, Tanjong Pagar",SG,96000,144000,120000,SGD,,,,2025-05-27,https://www.foundit.sg/job/devops-engineer-capgemini-singapore-pte-ltd-shenton-way-raffles-link-raffles-place-tanjong-pagar-33513016,founditsg
Junior Production Support,Other,Helius Technologies Pte Ltd,Singapore,SG,48000,50400,49200,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/junior-production-support-helius-technologies-pte-ltd-singapore-33744698,founditsg
Junior Production Support Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,48000,50400,49200,SGD,,,,2025-05-27,https://www.foundit.sg/job/junior-production-support-analyst-helius-technologies-pte-ltd-singapore-33744697,founditsg
Java Developer,Software/Web development,Helius Technologies Pte Ltd,Singapore,SG,108000,120000,114000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/java-developer-helius-technologies-pte-ltd-singapore-33836906,founditsg
Business Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,84000,96000,90000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/business-analyst-helius-technologies-pte-ltd-singapore-33831209,founditsg
Senior Java Developer (Azure Cloud),Software/Web development,Helius Technologies Pte Ltd,Singapore,SG,90000,96000,93000,SGD,,,,2025-05-27,https://www.foundit.sg/job/senior-java-developer-azure-cloud-helius-technologies-pte-ltd-singapore-33831205,founditsg
Product Owner / Business Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,48000,78000,63000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/product-owner-business-analyst-helius-technologies-pte-ltd-singapore-33831210,founditsg
Assosiate System Engineer,Infra & System,Opensource Pte Ltd,Choa Chu Kang,SG,42000,60000,51000,SGD,,,,2025-05-27,https://www.foundit.sg/job/assosiate-system-engineer-opensource-pte-ltd-choa-chu-kang-34924544,founditsg
SAP BA-SD,SAP/ERP/CRM,AMK TECHNOLOGY SDN BHD,Singapore,SG,144000,144000,144000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sap-ba-sd-amk-technology-sdn-bhd-singapore-34023489,founditsg
SAP ABAP,SAP/ERP/CRM,AMK TECHNOLOGY SDN BHD,Singapore,SG,120000,120000,120000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sap-abap-amk-technology-sdn-bhd-singapore-34023499,founditsg
Systems Deployment Engineer,Software/Web Development,AMK TECHNOLOGY SDN BHD,"Singapore, Jurong West",SG,120000,120000,120000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/systems-deployment-engineer-amk-technology-sdn-bhd-singapore-jurong-west-34023501,founditsg
Blockchain,AI / Data science,Exasoft Pte. Ltd.,Singapore,SG,156000,162000,159000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/blockchain-exasoft-pte-ltd-singapore-34837399,founditsg
SAP - Project Manager,Project & Product Management,AMK TECHNOLOGY SDN BHD,Singapore,SG,144000,144000,144000,SGD,,,,2025-05-27,https://www.foundit.sg/job/sap-project-manager-amk-technology-sdn-bhd-singapore-34023463,founditsg
Senior Software Developer (.Net),Software/Web development,Helius Technologies Pte Ltd,Singapore,SG,84000,90000,87000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/senior-software-developer-net-helius-technologies-pte-ltd-singapore-34896526,founditsg
.Net Developer with Sharepoint,Software/Web development,Zenith Infotech (S) Pte Ltd,Singapore,SG,72000,93600,82800,SGD,,,,2025-05-27,https://www.foundit.sg/job/net-developer-with-sharepoint-zenith-infotech-s-pte-ltd-singapore-34837383,founditsg
Network Infrastructure Engineer,Infra & System,Helius Technologies Pte Ltd,"Changi Road, Jurong West, Marina",SG,12000,60000,36000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/network-infrastructure-engineer-helius-technologies-pte-ltd-changi-road-jurong-west-marina-34924227,founditsg
7970|SAP FICO,SAP/ERP/CRM,AMK TECHNOLOGY SDN BHD,"Singapore, Other - Malaysia",SG,60000,96000,78000,SGD,,,,2025-05-27,https://www.foundit.sg/job/7970sap-fico-amk-technology-sdn-bhd-singapore-other-malaysia-33744102,founditsg
Senior Consultant - (VMware),It consulting & Solutions,AMK TECHNOLOGY SDN BHD,Singapore,SG,120000,120000,120000,SGD,,,,2025-05-27,https://www.foundit.sg/job/senior-consultant-vmware-amk-technology-sdn-bhd-singapore-34023528,founditsg
Field Engineer - Desktop,Software/Web Development,Infinite Computer Solutions Pte Ltd,Singapore,SG,30000,36000,33000,SGD,,,,2025-05-27,https://www.foundit.sg/job/field-engineer-desktop-infinite-computer-solutions-pte-ltd-singapore-34668788,founditsg
SAP Solution Architect,Architecture,vVolve Management Consultants Pte Ltd,Remote,SG,18000000,24000000,21000000,INR,Work From Home,,,2025-05-27,https://www.foundit.sg/job/sap-solution-architect-vvolve-management-consultants-pte-ltd-remote-34790982,founditsg
Solutions Consultant - Technology Sector,It consulting & Solutions,Cygnify Pte. Ltd,Singapore,SG,168000,204000,186000,SGD,,,,2025-05-27,https://www.foundit.sg/job/solutions-consultant-technology-sector-cygnify-pte-ltd-singapore-34833760,founditsg
Software Test Engineer | 24 months contract,Software/Web development,Zenith Infotech (S) Pte Ltd,Singapore,SG,48000,84000,66000,SGD,,,,2025-05-27,https://www.foundit.sg/job/software-test-engineer-24-months-contract-zenith-infotech-s-pte-ltd-singapore-34780285,founditsg
"Cyber Security Head/Lead – Governance, Risk and Compliance (GRC)",Cybersecurity,Charterhouse Pte Ltd,Singapore,SG,108000,144000,126000,SGD,,,,2025-05-27,https://www.foundit.sg/job/cyber-security-head-lead-governance-risk-and-compliance-grc-charterhouse-pte-ltd-singapore-33925973,founditsg
Cyber Security Technologist with expertise (IOT and 5G),Cybersecurity,Charterhouse Pte Ltd,Singapore,SG,132000,204000,168000,SGD,,,,2025-05-27,https://www.foundit.sg/job/cyber-security-technologist-with-expertise-iot-and-5g-charterhouse-pte-ltd-singapore-33925975,founditsg
Devops Engineer,Cloud & Devops,Infinite Computer Solutions Pte Ltd,Singapore,SG,72000,78000,75000,SGD,,,,2025-05-27,https://www.foundit.sg/job/devops-engineer-infinite-computer-solutions-pte-ltd-singapore-32924567,founditsg
IBM Guardium Administrator,Infra & System,Percept Solutions Pte ltd,Singapore,SG,72000,108000,90000,SGD,,,,2025-04-28,https://www.foundit.sg/job/ibm-guardium-administrator-percept-solutions-pte-ltd-singapore-34479848,founditsg
System Deployment Engineer,Infra & System,Arient Solutions,Singapore,SG,102000,120000,111000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/system-deployment-engineer-arient-solutions-singapore-34552673,founditsg
