title,company,location,salary,job_type,work_arrangement,date_posted,job_link,country,source
Software Developer,Bahwan CyberTek Private Limited,Singapore,"36,000-48,000 SGD",[],,21 days ago,/job/software-developer-bahwan-cybertek-private-limited-singapore-34566532,SG,founditsg
Devops Engineer,Infinite Computer Solutions Pte Ltd,Singapore,"72,000-78,000 SGD",[],,15 days ago,/job/devops-engineer-infinite-computer-solutions-pte-ltd-singapore-32924567,SG,founditsg
Devops Engineer,Arient Solutions,Singapore,"84,000-108,000 SGD",['Contract Job'],,15 days ago,/job/devops-engineer-arient-solutions-singapore-34669733,SG,founditsg
Functional SME (Migration Experience),OX Consultancy Pte. Ltd,Singapore,"180,000-180,000 SGD",[],,a month ago,/job/functional-sme-migration-experience-ox-consultancy-pte-ltd-singapore-34514057,SG,founditsg
Elastic Technical Consultant,OX Consultancy Pte. Ltd,Singapore,"72,000-84,000 SGD",[],,a month ago,/job/elastic-technical-consultant-ox-consultancy-pte-ltd-singapore-34489736,SG,founditsg
IBM Guardium Administrator,Percept Solutions Pte ltd,Singapore,"72,000-108,000 SGD",[],,22 days ago,/job/ibm-guardium-administrator-percept-solutions-pte-ltd-singapore-34479848,SG,founditsg
TAP Lead Developer (Gen AI Expertise),OX Consultancy Pte. Ltd,Singapore,"168,000-168,000 SGD",[],,a month ago,/job/tap-lead-developer-gen-ai-expertise-ox-consultancy-pte-ltd-singapore-34514056,SG,founditsg
Fullstack Developer,OX Consultancy Pte. Ltd,Singapore,"108,000-108,000 SGD",[],,a month ago,/job/fullstack-developer-ox-consultancy-pte-ltd-singapore-34516126,SG,founditsg
Cloud Engineer,OX Consultancy Pte. Ltd,Singapore,"48,000-60,000 SGD",[],,a month ago,/job/cloud-engineer-ox-consultancy-pte-ltd-singapore-34489673,SG,founditsg
SAP HANA Database Administrator ,OX Consultancy Pte. Ltd,Singapore,"120,000-144,000 SGD",[],,a month ago,/job/sap-hana-database-administrator-ox-consultancy-pte-ltd-singapore-34489636,SG,founditsg
TAP Senior Developer (Gen AI Expertise),OX Consultancy Pte. Ltd,Singapore,"138,000-138,000 SGD",[],,a month ago,/job/tap-senior-developer-gen-ai-expertise-ox-consultancy-pte-ltd-singapore-34514149,SG,founditsg
Data Centre Engineer,EIRE Systems Singapore PTE. LTD.,Singapore,"42,000-51,000 SGD",[],,21 days ago,/job/data-centre-engineer-eire-systems-singapore-pte-ltd-singapore-34563942,SG,founditsg
Infrastructure Engineer,U3 Infotech Pte Ltd,Singapore,"90,000-117,600 SGD",[],,25 days ago,/job/infrastructure-engineer-u3-infotech-pte-ltd-singapore-34518492,SG,founditsg
Temenos T24 Project Manager,Arient Solutions,Singapore,"120,000-138,000 SGD",['Contract Job'],,21 days ago,/job/temenos-t24-project-manager-arient-solutions-singapore-34563846,SG,founditsg
Cyber Security Technologist with expertise (IOT and 5G),Charterhouse Pte Ltd,Singapore,"132,000-204,000 SGD",[],,21 days ago,/job/cyber-security-technologist-with-expertise-iot-and-5g-charterhouse-pte-ltd-singapore-33925975,SG,founditsg
Programmer,RMA Contracts Pte Ltd,Singapore,"48,000-72,000 SGD",['Contract Job'],,25 days ago,/job/programmer-rma-contracts-pte-ltd-singapore-34513497,SG,founditsg
Application Security Tester,RIDIK Pte Ltd,Singapore,"84,000-108,000 SGD",[],,a month ago,/job/application-security-tester-ridik-pte-ltd-singapore-34490099,SG,founditsg
System Deployment Engineer,Arient Solutions,Singapore,"102,000-120,000 SGD",['Contract Job'],,22 days ago,/job/system-deployment-engineer-arient-solutions-singapore-34552673,SG,founditsg
Senior .NET Full Stack Developer (Remote),Percept Solutions Pte ltd,Remote,"72,000-108,000 SGD",['Work From Home'],,22 days ago,/job/senior-net-full-stack-developer-remote-percept-solutions-pte-ltd-remote-34493071,SG,founditsg
Junior - Senior Java Developer,Capgemini Singapore Pte Ltd,Singapore,"66,000-126,000 SGD",[],,a month ago,/job/junior-senior-java-developer-capgemini-singapore-pte-ltd-singapore-34489239,SG,founditsg
Oracle Database Administrator (DBA),Epergne Solutions Pte. Ltd.,Singapore,"96,000-144,000 SGD",[],,12 days ago,/job/oracle-database-administrator-dba-epergne-solutions-pte-ltd-singapore-34503143,SG,founditsg
Senior Technical Lead (PEGA),Tata Consultancy Services Limited,Singapore,"3,000-60,000 SGD",[],,18 days ago,/job/senior-technical-lead-pega-tata-consultancy-services-limited-singapore-34055035,SG,founditsg
Site Reliability Engineer,Tata Consultancy Services Limited,Singapore,"3,000-60,000 SGD",[],,18 days ago,/job/site-reliability-engineer-tata-consultancy-services-limited-singapore-34055034,SG,founditsg
Data Engineer,Tata Consultancy Services Limited,Singapore,"8,400-9,600 SGD",[],,18 days ago,/job/data-engineer-tata-consultancy-services-limited-singapore-33668337,SG,founditsg
Business Analyst,Tata Consultancy Services Limited,Singapore,"3,000-60,000 SGD",[],,18 days ago,/job/business-analyst-tata-consultancy-services-limited-singapore-34055049,SG,founditsg
AI Architect,Tata Consultancy Services Limited,Singapore,"120,000-120,000 SGD",[],,18 days ago,/job/ai-architect-tata-consultancy-services-limited-singapore-34041411,SG,founditsg
Full Stack Developer,Tata Consultancy Services Limited,Penang Road,"1,680-120,000 MYR",[],,18 days ago,/job/full-stack-developer-tata-consultancy-services-limited-penang-road-34055638,SG,founditsg
Test Manager,Tata Consultancy Services Limited,Singapore,"2,400-6,000 SGD",[],,18 days ago,/job/test-manager-tata-consultancy-services-limited-singapore-34055037,SG,founditsg
Project Manager,Tata Consultancy Services Limited,Singapore,"6,000-60,000 SGD",[],,18 days ago,/job/project-manager-tata-consultancy-services-limited-singapore-34055038,SG,founditsg
Data Platform Engineer,Zenith Infotech (S) Pte Ltd,Singapore,"84,000-120,000 SGD",['Contract Job'],,a month ago,/job/data-platform-engineer-zenith-infotech-s-pte-ltd-singapore-34098916,SG,founditsg
SEEBURGER BIS Integration Specialist,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/seeburger-bis-integration-specialist-tech-aalto-pte-ltd-raffles-link-raffles-place-34046930,SG,founditsg
Senior Sales Engineer,Trend Micro Singapore,Singapore,"120,000-168,000 SGD",[],,a month ago,/job/senior-sales-engineer-trend-micro-singapore-singapore-34344348,SG,founditsg
Actimize SAM developer,eTeam Inc,Singapore,108-108 SGD,['Contract Job'],,a month ago,/job/actimize-sam-developer-eteam-inc-singapore-34023520,SG,founditsg
"Program Manager, APJ Sales Development",eTeam Inc,Singapore,108-108 SGD,[],,a month ago,/job/program-manager-apj-sales-development-eteam-inc-singapore-34024385,SG,founditsg
"Fullstack Developer (eCommerce Experience), 6-months contract",Optimum Solutions (Singapore) Pte Ltd,Singapore,"114,000-134,400 SGD",['Contract Job'],,a month ago,/job/fullstack-developer-ecommerce-experience-6-months-contract-optimum-solutions-singapore-pte-ltd-singapore-33997092,SG,founditsg
Principal Consultant,Optimum Solutions (Singapore) Pte Ltd,Singapore,"84,000-120,000 SGD",['Contract Job'],,a month ago,/job/principal-consultant-optimum-solutions-singapore-pte-ltd-singapore-33993953,SG,founditsg
OCP Engineer (OpenShift Container Platform),CXC Singapore Pte Ltd,Singapore,"96,000-132,000 SGD",[],,a month ago,/job/ocp-engineer-openshift-container-platform-cxc-singapore-pte-ltd-singapore-34065284,SG,founditsg
Automation Engineer,HTC Global Services (MSC) Sdn Bhd,Cross Street,"84,000-96,000 SGD",['Contract Job'],,18 days ago,/job/automation-engineer-htc-global-services-msc-sdn-bhd-cross-street-33627118,SG,founditsg
Senior Principal Consultant,Optimum Solutions (Singapore) Pte Ltd,Singapore,"120,000-152,400 SGD",['Contract Job'],,a month ago,/job/senior-principal-consultant-optimum-solutions-singapore-pte-ltd-singapore-33994316,SG,founditsg
Sales Assistant,Ascendion,Singapore,"12,000-120,000 SGD",[],,a month ago,/job/sales-assistant-ascendion-singapore-34335539,SG,founditsg
DevSecOps Engineer - Security Engineer,Total eBiz Solutions Pte Ltd,Singapore,"84,000-96,000 SGD",[],,a month ago,/job/devsecops-engineer-security-engineer-total-ebiz-solutions-pte-ltd-singapore-34358656,SG,founditsg
Senior HR Executive (Recruitment / Manufacturing MNC),People Profilers Pte Ltd,Singapore,"48,000-60,000 SGD",[],,a month ago,/job/senior-hr-executive-recruitment-manufacturing-mnc-people-profilers-pte-ltd-singapore-33937268,SG,founditsg
SuccessFactors Project Manager,Shell Infotech Pte Ltd,Singapore,"84,000-120,000 SGD",[],,a month ago,/job/successfactors-project-manager-shell-infotech-pte-ltd-singapore-33908407,SG,founditsg
SAP Materials Management Consultant,Shell Infotech Pte Ltd,Singapore,"75,600-99,600 SGD",[],,a month ago,/job/sap-materials-management-consultant-shell-infotech-pte-ltd-singapore-33908411,SG,founditsg
QC / QA Engineer,Shell Infotech Pte Ltd,Singapore,"48,000-72,000 SGD",['Contract Job'],,a month ago,/job/qc-qa-engineer-shell-infotech-pte-ltd-singapore-33908406,SG,founditsg
Technology Delivery Manager,Encora Technologies Pte Ltd,Singapore,"120,000-144,000 SGD",['Contract Job'],,a month ago,/job/technology-delivery-manager-encora-technologies-pte-ltd-singapore-33916080,SG,founditsg
System Analyst (2-year contract),Triton AI Pte Ltd,Anson,"84,000-108,000 SGD",['Contract Job'],,2 months ago,/job/system-analyst-2-year-contract-triton-ai-pte-ltd-anson-33521056,SG,founditsg
"Project Manager (Media Agencies / Creative Agencies Experience), 3 months contract",Optimum Solutions (Singapore) Pte Ltd,Singapore,"114,000-121,200 SGD",['Contract Job'],,a month ago,/job/project-manager-media-agencies-creative-agencies-experience-3-months-contract-optimum-solutions-singapore-pte-ltd-singapore-33995789,SG,founditsg
"Data Engineer (Data Integration & Visualization Tools), 1 year contract",Optimum Solutions (Singapore) Pte Ltd,Singapore,"90,000-109,200 SGD",['Contract Job'],,a month ago,/job/data-engineer-data-integration-visualization-tools-1-year-contract-optimum-solutions-singapore-pte-ltd-singapore-33993416,SG,founditsg
Java Lead,CXC Singapore Pte Ltd,Robinson,"102,000-138,000 SGD",[],,a month ago,/job/java-lead-cxc-singapore-pte-ltd-robinson-33908197,SG,founditsg
Data Engineer,Iotalents Pte Ltd,Singapore,"84,000-108,000 SGD",[],,a month ago,/job/data-engineer-iotalents-pte-ltd-singapore-33925451,SG,founditsg
Production Support (CRM),U3 Infotech Pte Ltd,Singapore,"54,000-84,000 SGD",['Contract Job'],,a month ago,/job/production-support-crm-u3-infotech-pte-ltd-singapore-34036493,SG,founditsg
Tableau and OBIEE Admin,Helius Technologies Pte Ltd,Singapore,"72,000-78,000 SGD",[],,a month ago,/job/tableau-and-obiee-admin-helius-technologies-pte-ltd-singapore-34055761,SG,founditsg
IT Project Coordinator,Softenger Singapore Pte Ltd,Singapore,"48,000-60,000 SGD",['Contract Job'],,a month ago,/job/it-project-coordinator-softenger-singapore-pte-ltd-singapore-33828133,SG,founditsg
Android Developer,Optimum Solutions (Singapore) Pte Ltd,Singapore,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/android-developer-optimum-solutions-singapore-pte-ltd-singapore-33997091,SG,founditsg
Software Engineer (Robot Operating System),People Profilers Pte Ltd,Singapore,"48,000-72,000 SGD",[],,a month ago,/job/software-engineer-robot-operating-system-people-profilers-pte-ltd-singapore-33935325,SG,founditsg
Application Developer | Contract (12 months),Zenith Infotech (S) Pte Ltd,"Singapore, Toa Payoh","72,000-93,600 SGD",['Contract Job'],,a month ago,/job/application-developer-contract-12-months-zenith-infotech-s-pte-ltd-singapore-toa-payoh-33926268,SG,founditsg
Senior Java,CXC Singapore Pte Ltd,Robinson,"90,000-126,000 SGD",[],,a month ago,/job/senior-java-cxc-singapore-pte-ltd-robinson-33908198,SG,founditsg
Backend Developer,Iotalents Pte Ltd,Singapore,"72,000-96,000 SGD",[],,a month ago,/job/backend-developer-iotalents-pte-ltd-singapore-33925459,SG,founditsg
Software Developer (Support & Development),Zenith Infotech (S) Pte Ltd,Singapore,"78,000-96,000 SGD",['Contract Job'],,a month ago,/job/software-developer-support-development-zenith-infotech-s-pte-ltd-singapore-33925627,SG,founditsg
Risk Operations Analyst  Merchant & Credit Risk,Ascendion,Singapore,"12,000-120,000 SGD",[],,a month ago,/job/risk-operations-analyst-merchant-credit-risk-ascendion-singapore-34335535,SG,founditsg
Pega Developer - Contract,Zenith Infotech (S) Pte Ltd,Singapore,"54,000-72,000 SGD",['Contract Job'],,a month ago,/job/pega-developer-contract-zenith-infotech-s-pte-ltd-singapore-34098925,SG,founditsg
IT Application Support | Contract,Zenith Infotech (S) Pte Ltd,Singapore,"48,000-66,000 SGD",['Contract Job'],,a month ago,/job/it-application-support-contract-zenith-infotech-s-pte-ltd-singapore-34099000,SG,founditsg
Senior Business Analyst,Tech Aalto Pte. Ltd,Singapore,"84,000-126,000 SGD",[],,a month ago,/job/senior-business-analyst-tech-aalto-pte-ltd-singapore-34040767,SG,founditsg
Software Developer,U3 Infotech Pte Ltd,Singapore,"84,000-132,000 SGD",['Contract Job'],,a month ago,/job/software-developer-u3-infotech-pte-ltd-singapore-34036445,SG,founditsg
Peoplesoft Developer ,Trigyn Technologies Limited,Remote,"540,000-600,000 THB","['Contract Job', 'Work From Home']",,5 days ago,/job/peoplesoft-developer-trigyn-technologies-limited-remote-34297900,SG,founditsg
"Business Analyst (SME, Corporate Banking & Online Fraud)",Optimum Solutions (Singapore) Pte Ltd,Singapore,"120,000-144,000 SGD",['Contract Job'],,a month ago,/job/business-analyst-sme-corporate-banking-online-fraud-optimum-solutions-singapore-pte-ltd-singapore-33993951,SG,founditsg
Customer Service Representative (Call Centre),Zenith Infotech (S) Pte Ltd,Singapore,"30,000-36,000 SGD",['Contract Job'],,a month ago,/job/customer-service-representative-call-centre-zenith-infotech-s-pte-ltd-singapore-33926269,SG,founditsg
Test Engineer SSD,eTeam Inc,Singapore,108-108 SGD,[],,a month ago,/job/test-engineer-ssd-eteam-inc-singapore-34093038,SG,founditsg
Senior Information Security Consultant,Optimum Solutions (Singapore) Pte Ltd,Singapore,"105,600-150,000 SGD",['Contract Job'],,a month ago,/job/senior-information-security-consultant-optimum-solutions-singapore-pte-ltd-singapore-33994317,SG,founditsg
Business Analyst,Helius Technologies Pte Ltd,Singapore,"48,000-96,000 SGD",['Contract Job'],,a month ago,/job/business-analyst-helius-technologies-pte-ltd-singapore-34055753,SG,founditsg
Java Developer,Iotalents Pte Ltd,Singapore,"66,000-84,000 SGD",[],,a month ago,/job/java-developer-iotalents-pte-ltd-singapore-33925456,SG,founditsg
Application Support,Shell Infotech Pte Ltd,Singapore,"39,600-51,600 SGD",[],,a month ago,/job/application-support-shell-infotech-pte-ltd-singapore-33908394,SG,founditsg
IT Project Manager,CXC Singapore Pte Ltd,Robinson,"72,000-102,000 SGD",[],,a month ago,/job/it-project-manager-cxc-singapore-pte-ltd-robinson-33908195,SG,founditsg
HR Executive,People Profilers Pte Ltd,Singapore,"36,000-48,000 SGD",[],,a month ago,/job/hr-executive-people-profilers-pte-ltd-singapore-33935327,SG,founditsg
Systems Deployment Engineer,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,"48,000-120,000 SGD",[],,a month ago,/job/systems-deployment-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-34040766,SG,founditsg
Global Cybersecurity Specialist,Helius Technologies Pte Ltd,Singapore,"108,000-120,000 SGD",[],,a month ago,/job/global-cybersecurity-specialist-helius-technologies-pte-ltd-singapore-34055769,SG,founditsg
"Product Designer, MNC, Mobile Apps (6-months contract)",Optimum Solutions (Singapore) Pte Ltd,Singapore,"108,000-144,000 SGD",['Contract Job'],,a month ago,/job/product-designer-mnc-mobile-apps-6-months-contract-optimum-solutions-singapore-pte-ltd-singapore-34013023,SG,founditsg
Ansible Automation Engineer,CXC Singapore Pte Ltd,Robinson,"72,000-102,000 SGD",[],,a month ago,/job/ansible-automation-engineer-cxc-singapore-pte-ltd-robinson-33908196,SG,founditsg
Genesys Cloud CX – PR / Citizens only,Digile Technologies Pte Ltd,Singapore,"84,000-120,000 SGD",[],,a month ago,/job/genesys-cloud-cx-pr-citizens-only-digile-technologies-pte-ltd-singapore-34345322,SG,founditsg
Project Planner cum Administrator - Primavera P6,Shell Infotech Pte Ltd,Singapore,"48,000-72,000 SGD",['Contract Job'],,a month ago,/job/project-planner-cum-administrator-primavera-p6-shell-infotech-pte-ltd-singapore-33908404,SG,founditsg
Project Administrator,Iotalents Pte Ltd,Singapore,"54,000-72,000 SGD",[],,a month ago,/job/project-administrator-iotalents-pte-ltd-singapore-33925454,SG,founditsg
SAP-HR Analyst (To be trained),Zenith Infotech (S) Pte Ltd,Singapore,"48,000-48,000 SGD",['Contract Job'],,a month ago,/job/sap-hr-analyst-to-be-trained-zenith-infotech-s-pte-ltd-singapore-34098922,SG,founditsg
Data Engineer,U3 Infotech Pte Ltd,Singapore,"102,000-132,000 SGD",['Contract Job'],,a month ago,/job/data-engineer-u3-infotech-pte-ltd-singapore-34036439,SG,founditsg
Generative AI Engineer,Helius Technologies Pte Ltd,Singapore,"54,000-60,000 SGD",[],,a month ago,/job/generative-ai-engineer-helius-technologies-pte-ltd-singapore-34055752,SG,founditsg
IT Analyst - Application,Zenith Infotech (S) Pte Ltd,Singapore,"78,000-93,600 SGD",['Contract Job'],,a month ago,/job/it-analyst-application-zenith-infotech-s-pte-ltd-singapore-33916074,SG,founditsg
Principal Consultant,Optimum Solutions (Singapore) Pte Ltd,Singapore,"96,000-144,000 SGD",['Contract Job'],,a month ago,/job/principal-consultant-optimum-solutions-singapore-pte-ltd-singapore-33993949,SG,founditsg
PMO Analyst - Junior,Optimum Solutions (Singapore) Pte Ltd,Singapore,"30,000-40,800 SGD",['Contract Job'],,a month ago,/job/pmo-analyst-junior-optimum-solutions-singapore-pte-ltd-singapore-33996159,SG,founditsg
Business Analyst,Helius Technologies Pte Ltd,Singapore,"54,000-84,000 SGD",[],,a month ago,/job/business-analyst-helius-technologies-pte-ltd-singapore-33667889,SG,founditsg
"Web Manager, APAC (12-months contract)",Optimum Solutions (Singapore) Pte Ltd,Singapore,"96,000-109,200 SGD",['Contract Job'],,a month ago,/job/web-manager-apac-12-months-contract-optimum-solutions-singapore-pte-ltd-singapore-34013020,SG,founditsg
SAP FICO Consultant,Helius Technologies Pte Ltd,Singapore,"120,000-144,000 SGD",['Contract Job'],,a month ago,/job/sap-fico-consultant-helius-technologies-pte-ltd-singapore-34055762,SG,founditsg
Application Developer,Zenith Infotech (S) Pte Ltd,Singapore,"78,000-93,600 SGD",['Contract Job'],,a month ago,/job/application-developer-zenith-infotech-s-pte-ltd-singapore-33926267,SG,founditsg
Application Developer- CONTRACT (WEST / ONSITE 5DAYS),Zenith Infotech (S) Pte Ltd,Singapore,"78,000-93,600 SGD",['Contract Job'],,a month ago,/job/application-developer-contract-west-onsite-5days-zenith-infotech-s-pte-ltd-singapore-33925651,SG,founditsg
Decision Scientist,Ascendion,Singapore,"12,000-120,000 SGD",[],,a month ago,/job/decision-scientist-ascendion-singapore-34335540,SG,founditsg
Software Lead,Linktrix Consultants Pte Ltd,High Street,"84,000-120,000 SGD",[],,a month ago,/job/software-lead-linktrix-consultants-pte-ltd-high-street-33627101,SG,founditsg
Software Engineer,Linktrix Consultants Pte Ltd,High Street,"60,000-84,000 SGD",[],,a month ago,/job/software-engineer-linktrix-consultants-pte-ltd-high-street-33627099,SG,founditsg
Application Support Engineer,Linktrix Consultants Pte Ltd,High Street,"36,000-54,000 SGD",[],,a month ago,/job/application-support-engineer-linktrix-consultants-pte-ltd-high-street-33627103,SG,founditsg
Software Engineer (WEST / 5DAY ONSITE)-PERM,Zenith Infotech (S) Pte Ltd,Singapore,"60,000-90,000 SGD",[],,a month ago,/job/software-engineer-west-5day-onsite-perm-zenith-infotech-s-pte-ltd-singapore-33925450,SG,founditsg
Remote Desktop Engineer,ITCAN Pte Limited,Singapore,"30,000-36,000 SGD",[],,a month ago,/job/remote-desktop-engineer-itcan-pte-limited-singapore-33667293,SG,founditsg
IT Support Engineer,Ascendion,Singapore,"12,000-120,000 SGD",[],,a month ago,/job/it-support-engineer-ascendion-singapore-34335601,SG,founditsg
Security Consultant - Contract,Zenith Infotech (S) Pte Ltd,Singapore,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/security-consultant-contract-zenith-infotech-s-pte-ltd-singapore-33916072,SG,founditsg
SAP SucessFactors EC Consultant,Shell Infotech Pte Ltd,Singapore,"72,000-108,000 SGD",[],,a month ago,/job/sap-sucessfactors-ec-consultant-shell-infotech-pte-ltd-singapore-33908405,SG,founditsg
Full Stack Developer - 01,U3 Infotech Pte Ltd,Singapore,"69,600-87,600 SGD",['Contract Job'],,a month ago,/job/full-stack-developer-01-u3-infotech-pte-ltd-singapore-34033628,SG,founditsg
PMO Analyst,Helius Technologies Pte Ltd,Singapore,"54,000-66,000 SGD",['Contract Job'],,a month ago,/job/pmo-analyst-helius-technologies-pte-ltd-singapore-34055758,SG,founditsg
Trader Migration - Windows 11,eTeam Inc,Singapore,108-108 SGD,[],,a month ago,/job/trader-migration-windows-11-eteam-inc-singapore-34023358,SG,founditsg
System Engineer / Voice Engineer - 01,U3 Infotech Pte Ltd,Singapore,"42,000-63,600 SGD",['Contract Job'],,a month ago,/job/system-engineer-voice-engineer-01-u3-infotech-pte-ltd-singapore-34036482,SG,founditsg
Automation Engineer,HTC Global Services (India) Private Limited,Singapore,"84,000-108,000 SGD",[],,18 days ago,/job/automation-engineer-htc-global-services-india-private-limited-singapore-33925446,SG,founditsg
IT Security Consultant,Helius Technologies Pte Ltd,Singapore,"96,000-108,000 SGD",['Contract Job'],,a month ago,/job/it-security-consultant-helius-technologies-pte-ltd-singapore-34055765,SG,founditsg
Full Stack Developer,U3 Infotech Pte Ltd,Singapore,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/full-stack-developer-u3-infotech-pte-ltd-singapore-34036460,SG,founditsg
"Business Analyst (Asset Management / Finance), 1 year contract",Optimum Solutions (Singapore) Pte Ltd,Singapore,"72,000-102,000 SGD",['Contract Job'],,a month ago,/job/business-analyst-asset-management-finance-1-year-contract-optimum-solutions-singapore-pte-ltd-singapore-33993415,SG,founditsg
Desktop Engineer,Softenger Singapore Pte Ltd,Singapore,"48,000-60,000 SGD",['Contract Job'],,a month ago,/job/desktop-engineer-softenger-singapore-pte-ltd-singapore-33828129,SG,founditsg
Senior Application Engineer( Java / Kotlin / Springboot),Zenith Infotech (S) Pte Ltd,Singapore,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/senior-application-engineer-java-kotlin-springboot-zenith-infotech-s-pte-ltd-singapore-33925449,SG,founditsg
Junior Project Analyst,Optimum Solutions (Singapore) Pte Ltd,Singapore,"30,000-38,400 SGD",['Contract Job'],,a month ago,/job/junior-project-analyst-optimum-solutions-singapore-pte-ltd-singapore-33994318,SG,founditsg
Tableau Developer,Iotalents Pte Ltd,Singapore,"66,000-96,000 SGD",[],,a month ago,/job/tableau-developer-iotalents-pte-ltd-singapore-33925452,SG,founditsg
Full Stack Developer,Tech Aalto Pte. Ltd,Singapore,"84,000-120,000 SGD",[],,a month ago,/job/full-stack-developer-tech-aalto-pte-ltd-singapore-34040768,SG,founditsg
Change Management Consultant / Analyst,Iotalents Pte Ltd,Singapore,"60,000-72,000 SGD",[],,a month ago,/job/change-management-consultant-analyst-iotalents-pte-ltd-singapore-33925460,SG,founditsg
Frontend Developer,CXC Singapore Pte Ltd,Singapore,"60,000-84,000 SGD",[],,a month ago,/job/frontend-developer-cxc-singapore-pte-ltd-singapore-34065287,SG,founditsg
Software Developer- .Net,Zenith Infotech (S) Pte Ltd,Singapore,"72,000-93,600 SGD",[],,a month ago,/job/software-developer-net-zenith-infotech-s-pte-ltd-singapore-34098999,SG,founditsg
"Trust & Safety, Data Analyst (Content Moderation, SQL), 6 months contract",Optimum Solutions (Singapore) Pte Ltd,Singapore,"54,000-67,200 SGD",['Contract Job'],,a month ago,/job/trust-safety-data-analyst-content-moderation-sql-6-months-contract-optimum-solutions-singapore-pte-ltd-singapore-34013044,SG,founditsg
Gen AI evaluators (Data Analyst),Helius Technologies Pte Ltd,Singapore,"60,000-66,000 SGD",[],,a month ago,/job/gen-ai-evaluators-data-analyst-helius-technologies-pte-ltd-singapore-33667888,SG,founditsg
L2 Production Support (Middleware),Iotalents Pte Ltd,Singapore,"42,000-54,000 SGD",[],,a month ago,/job/l2-production-support-middleware-iotalents-pte-ltd-singapore-33925457,SG,founditsg
iOS Developer,Optimum Solutions (Singapore) Pte Ltd,Singapore,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/ios-developer-optimum-solutions-singapore-pte-ltd-singapore-33996160,SG,founditsg
Network Engineer,Linktrix Consultants Pte Ltd,High Street,"36,000-54,000 SGD",[],,a month ago,/job/network-engineer-linktrix-consultants-pte-ltd-high-street-33627102,SG,founditsg
Scrum Master,Helius Technologies Pte Ltd,Singapore,"90,000-102,000 SGD",['Contract Job'],,a month ago,/job/scrum-master-helius-technologies-pte-ltd-singapore-34055770,SG,founditsg
System Engineer,Encora Technologies Pte Ltd,Singapore,"60,000-72,000 SGD",['Contract Job'],,a month ago,/job/system-engineer-encora-technologies-pte-ltd-singapore-33916078,SG,founditsg
Test Engineer,Helius Technologies Pte Ltd,Singapore,"72,000-96,000 SGD",['Contract Job'],,a month ago,/job/test-engineer-helius-technologies-pte-ltd-singapore-34055749,SG,founditsg
Test Engineer,Helius Technologies Pte Ltd,Singapore,"60,000-96,000 SGD",['Contract Job'],,a month ago,/job/test-engineer-helius-technologies-pte-ltd-singapore-33667892,SG,founditsg
Customer Service Representative,Shell Infotech Pte Ltd,Singapore,"30,000-36,000 SGD",['Contract Job'],,a month ago,/job/customer-service-representative-shell-infotech-pte-ltd-singapore-33908395,SG,founditsg
Senior Business Analyst (Fraud Detection & Prevention),Optimum Solutions (Singapore) Pte Ltd,Singapore,"120,000-132,000 SGD",['Contract Job'],,a month ago,/job/senior-business-analyst-fraud-detection-prevention-optimum-solutions-singapore-pte-ltd-singapore-34013060,SG,founditsg
Manual Test Engineer,Helius Technologies Pte Ltd,Singapore,"42,000-66,000 SGD",[],,a month ago,/job/manual-test-engineer-helius-technologies-pte-ltd-singapore-33667891,SG,founditsg
Senior Developer - Java,Optimum Solutions (Singapore) Pte Ltd,Singapore,"84,000-132,000 SGD",['Contract Job'],,a month ago,/job/senior-developer-java-optimum-solutions-singapore-pte-ltd-singapore-33993433,SG,founditsg
Network Engineer - 01,U3 Infotech Pte Ltd,Singapore,"48,000-84,000 SGD",['Contract Job'],,a month ago,/job/network-engineer-01-u3-infotech-pte-ltd-singapore-34033651,SG,founditsg
Project Manager (Technology Industry),Morgan Mckinley Pte Ltd,Singapore,"72,000-100,800 SGD",['Contract Job'],,a month ago,/job/project-manager-technology-industry-morgan-mckinley-pte-ltd-singapore-34436134,SG,founditsg
Front End engineering,Arient Solutions,Singapore,"96,000-111,600 SGD",['Contract Job'],,a month ago,/job/front-end-engineering-arient-solutions-singapore-34359917,SG,founditsg
L2 Application Support,OX Consultancy Pte. Ltd,Singapore,"72,000-90,000 SGD",[],,a month ago,/job/l2-application-support-ox-consultancy-pte-ltd-singapore-34478705,SG,founditsg
Open Stack Engineer,Arient Solutions,Singapore,"72,000-84,000 SGD",['Contract Job'],,a month ago,/job/open-stack-engineer-arient-solutions-singapore-34347605,SG,founditsg
Service Desk Manager,Morgan Mckinley Pte Ltd,Singapore,"96,000-144,000 SGD",[],,2 months ago,/job/service-desk-manager-morgan-mckinley-pte-ltd-singapore-34327729,SG,founditsg
API Developer,Morgan Mckinley Pte Ltd,Singapore,"72,000-108,000 SGD",[],,a month ago,/job/api-developer-morgan-mckinley-pte-ltd-singapore-34364404,SG,founditsg
